gene_symbol	s_het
CHRNA3	0.010963868
ANKLE2	0.010963652
CRIP3	0.010954739
CAST	0.010952507
EPS8L2	0.010949484
SLC16A7	0.010948748
SLCO5A1	0.010948205
C1QB	0.010947683
INVS	0.010940494
NUPL1	0.010938703
DNMBP	0.01093814
C2orf47	0.010937804
CTPS1	0.010935102
LIAS	0.010933447
CNTN2	0.010930443
SPEF2	0.010925282
BCKDHA	0.010921324
FRAS1	0.010920652
PDCD4	0.010918577
KANK4	0.010913527
NDUFAF1	0.01090513
PRSS48	0.010903573
ZNF267	0.010903071
LACC1	0.010902989
WISP3	0.010902717
SCARA5	0.010902673
TRAT1	0.010901639
GOLIM4	0.010901261
OR9A2	0.010901202
HYAL1	0.010900303
PCDHGB1	0.010897521
DYNLT1	0.010895662
FOXK2	0.010894298
TAF1B	0.01089191
CHID1	0.010888502
PRKCSH	0.010883631
CALR3	0.010882386
CDK5RAP2	0.010879952
SCLY	0.010879829
SLC35G2	0.010878864
RUNDC3B	0.01087797
CDK7	0.01087083
IST1	0.010870729
REST	0.010870107
GNGT2	0.010867735
NGB	0.010859395
TIE1	0.01085791
TUBA8	0.010856036
OR8B2	0.010851256
PLTP	0.010847439
RNF144B	0.010847068
MARVELD3	0.010844405
ITGA7	0.010841226
NUBPL	0.010839427
UBE2V1	0.010838233
BBS1	0.010835642
NIPAL4	0.010822137
ABCG4	0.010818687
AGFG2	0.010817729
FITM2	0.010816405
MYL2	0.010816398
ABHD10	0.010814327
ORMDL2	0.010813268
ERMN	0.010812708
GGA2	0.010811642
ACP2	0.010811621
ENTPD6	0.010811472
REP15	0.010810443
OR14C36	0.010804468
SLC5A12	0.010802349
TMC5	0.010801747
HPGD	0.010799788
UBOX5	0.010797719
MRPS22	0.010795786
TBC1D2	0.010793484
TMEM17	0.010792746
POF1B	0.010791888
ALDH3A2	0.010789816
RAG1	0.010787781
GEMIN6	0.010780187
TTC18	0.010780042
RPS27L	0.010776825
THAP10	0.010775035
ZNF213	0.010773841
SNRNP27	0.010773173
CHAC2	0.010757099
ZNF451	0.010754767
TIMELESS	0.010753151
C10orf82	0.010751936
DMRTC2	0.010750214
TMEM107	0.010745866
MARCH2	0.010741204
AQP8	0.01073872
GRB14	0.010736964
NUDCD1	0.010735658
ENTPD7	0.010735243
CD5	0.010733433
TMC6	0.010732162
CCDC140	0.010729757
ORC4	0.010728516
ARHGDIB	0.010724078
RNASE8	0.010717681
AKR7A2	0.010710681
KCNK16	0.010708038
TPD52L1	0.010707394
IL31	0.010704635
ANAPC5	0.010701265
OR2B3	0.010699231
AGRP	0.010695562
SFXN4	0.010693238
CCDC103	0.010692899
TMEM132A	0.010691502
TELO2	0.010690378
CHRNA2	0.010686687
DES	0.010686371
COPG2	0.010685546
PRAMEF11	0.010685468
NUDT5	0.0106777
ETFDH	0.010674468
TTLL1	0.010673468
UAP1L1	0.01066989
YAE1D1	0.010668121
RND2	0.01066812
TGS1	0.010666387
BRDT	0.01066522
C16orf62	0.010663544
SECISBP2	0.010663419
GH1	0.010661566
SAMD10	0.010660768
ITIH4	0.010660465
CLEC1B	0.010659842
FLVCR2	0.010658345
MAPKAPK3	0.010656444
CHEK1	0.010651536
ATR	0.010646687
GINM1	0.01064538
HSD11B1	0.010640315
CD93	0.010639456
TMPO	0.0106382
LAMA1	0.010634766
MYSM1	0.010629341
OR2T7	0.010622806
FBXL4	0.010621052
RTP2	0.010613989
HPS5	0.010611662
ARL6IP4	0.010611509
POP7	0.010610646
MRPS18A	0.0106104
PPIP5K2	0.010609015
TAS2R43	0.010608352
SUOX	0.010607218
PROKR2	0.010605367
GC	0.010605277
SCN9A	0.010605154
CHST8	0.010601351
OR2G6	0.010599696
KERA	0.010595325
MYL6B	0.01059447
C15orf41	0.01059305
RPL10L	0.010585323
CYP11A1	0.010583597
CLEC2B	0.010580525
OR7D2	0.010579024
PDE6G	0.010578582
KRT14	0.010577087
SGSM2	0.010563864
ZNF678	0.010562685
CACFD1	0.010550775
FLAD1	0.010548157
SHARPIN	0.010546287
SORBS3	0.010543616
FAM83G	0.010542451
METTL10	0.010539113
PRKRIP1	0.010538004
GPALPP1	0.01052596
CTBS	0.010522379
CFI	0.010510054
MED18	0.010508232
IFT74	0.010507449
NLN	0.010505225
TMPRSS3	0.010505158
SGCG	0.010505008
RGS9	0.010499351
TP53RK	0.010497999
RAB41	0.010494292
B4GALT4	0.010493314
PIGK	0.010491501
CCDC82	0.010490628
LEPREL4	0.010481444
OR6N1	0.010477433
PRMT10	0.010475813
STAB1	0.010469257
CMTM5	0.010466992
PGBD4	0.010465395
B4GALT7	0.010464873
CLDN6	0.010464165
PHOSPHO2	0.01046131
LEPREL1	0.010459997
SH2D3C	0.01045973
NEU4	0.010459368
CTC-435M10.3	0.010449254
HSD3B1	0.0104425
COIL	0.01043617
RAB32	0.010436061
CLDN4	0.010435353
FUCA1	0.010435302
TAX1BP1	0.010435204
RBP3	0.010434874
ATAD3C	0.01043387
AICDA	0.010430595
KCNA5	0.010424758
ST7L	0.010419904
HSPA13	0.01041723
DALRD3	0.01041639
TAF1C	0.010411911
KRTAP11-1	0.010410769
CACNA1S	0.010410342
CREBZF	0.010407687
SPSB4	0.01040561
DCDC2	0.010403344
SNN	0.010403124
NOX4	0.010399062
INTU	0.010395246
CHST6	0.010391177
APOL4	0.010388502
MERTK	0.010382376
UPK1B	0.010379585
RINT1	0.010379161
UFSP1	0.010376893
TMEM61	0.010374624
WDR52	0.010373416
CYP27C1	0.010371578
DUT	0.010370941
RAG2	0.010369591
COL25A1	0.010367041
HBE1	0.010363413
CCDC176	0.010354749
TUBGCP2	0.01035223
DYRK3	0.010351126
PCDHB6	0.010347703
CANT1	0.010345319
APOL1	0.010343145
ARMC9	0.010334898
DDHD2	0.01033209
SNRNP48	0.010329287
PSMB8	0.010327504
GCC1	0.010327041
PCNXL2	0.010322084
OR2F2	0.010317955
AVL9	0.010317385
UFSP2	0.010317018
CTSK	0.010313456
CSPG4	0.010311873
C1orf122	0.010311473
POC1A	0.010311065
PECR	0.010307607
ACAT1	0.010307096
GNPDA2	0.010305176
RASSF2	0.010304446
PFKFB2	0.010300955
CDH19	0.010298683
KLF1	0.01029555
ENO1	0.010293117
MCFD2	0.01028837
CNTROB	0.010288064
TPCN2	0.010284937
PCDH12	0.010282953
FAM73B	0.010282796
FAM213B	0.010275527
FBXW5	0.01027325
GALR1	0.010267083
TAF13	0.010266127
ZWILCH	0.010265149
MCUR1	0.010262236
SLC36A3	0.010260275
ACP1	0.010259507
PPIB	0.010257501
WDR54	0.010256034
BSPRY	0.010254798
DUS3L	0.010246122
C19orf54	0.010245984
TPO	0.0102445
ACTL7A	0.010237804
GXYLT2	0.010232343
TICRR	0.010229804
OR2G2	0.010229033
IFNLR1	0.01022517
GALNT14	0.010218182
PRDX3	0.010217999
HSDL1	0.010209288
CD2BP2	0.010203944
ZNF619	0.010200605
LARS	0.010195634
DRAM1	0.010195041
MME	0.010191506
WWP2	0.010190539
GADD45B	0.01018583
MIPEP	0.010185813
S100A14	0.010182949
CCNDBP1	0.010182462
PAGE5	0.010179207
CEP44	0.010176809
SIRT2	0.010176104
NFYB	0.010173053
C5orf51	0.010172476
GNPTAB	0.010171156
CPT1C	0.010169675
GDPD1	0.010167523
SOAT1	0.010167327
RAB37	0.010153673
WDR4	0.010153159
GPR142	0.010152451
FKBP15	0.010147914
ZKSCAN7	0.010147672
OSBPL1A	0.010146887
CCDC155	0.010137281
NOTUM	0.010133678
SHF	0.010132775
GEMIN5	0.010131621
VPS13B	0.010130747
IL20RA	0.010129547
POU5F2	0.010116546
BTG2	0.010112601
HCFC1R1	0.010106138
TARS2	0.010105337
MOV10L1	0.01009
CORO2A	0.010089547
CYB561D1	0.010088433
MSMB	0.010081482
TBX6	0.01007865
PYROXD1	0.010078382
OR2H2	0.01007824
C15orf27	0.010076571
KCNJ14	0.010075328
SCAMP3	0.010075256
CENPH	0.010074072
OLFML3	0.010073687
FZD6	0.010071349
GTF3C6	0.01007101
NOXRED1	0.010069939
TREM1	0.01006969
ZCCHC7	0.010067994
ZNF446	0.010066073
FGD2	0.010064838
CGNL1	0.010064425
RP11-724O16.1	0.010056533
DHRSX	0.010050893
POC5	0.010049414
PCNT	0.010049098
TESK2	0.010048835
LYRM7	0.010047399
SLC35D1	0.010047064
CKM	0.010045423
HSD17B7	0.010044143
GPR149	0.01004225
C1QTNF3	0.010039468
PSME2	0.010039261
SLC38A11	0.010035986
FOXRED2	0.010033165
ATP1B4	0.010029289
MARS	0.010028087
OR10Q1	0.010020058
TRIM32	0.01001653
CTAG2	0.010015685
TMEM74B	0.010011587
CRYBB1	0.010006926
BAK1	0.01000622
CD34	0.010003983
BANF2	0.009996069
CLEC14A	0.009994738
SLC22A15	0.009992328
GGCX	0.009991494
HOXB7	0.00998984
TMEM199	0.00998962
WDR46	0.009988349
GATAD1	0.009983699
POMT2	0.009980909
NEUROG3	0.009980781
DESI1	0.009979718
ARL10	0.00997644
B3GAT3	0.009973208
IMPG2	0.009972493
TNNT1	0.009971849
MCM10	0.009968924
SEPT14	0.009968877
LNP1	0.009966764
DHX16	0.009959037
SMOC1	0.009956348
SCN11A	0.00995596
AGBL2	0.009951463
RBL1	0.009950543
ATM	0.009948425
PPFIBP1	0.009945117
COX7A1	0.009944514
SPATA22	0.009940789
KRTCAP3	0.009939356
ALG10	0.009934601
SEMA5B	0.009933886
SPINT2	0.009931605
NDUFB5	0.009930481
CKAP2	0.009926591
AHCTF1	0.009926549
LDB3	0.009921171
PTGER2	0.009919191
MYH6	0.009917962
RNASEL	0.009915194
KLRC2	0.009912513
GPR162	0.009909655
KPNA5	0.00990951
CIAO1	0.009904127
SGCE	0.009891427
SNX20	0.009890702
SELENBP1	0.009886851
SLX4IP	0.009880855
ZSCAN5A	0.00987399
CA3	0.009873074
MRPL18	0.009870516
GDAP2	0.009869154
CD274	0.009868867
TC2N	0.009866019
PCDHA6	0.009861673
KLHDC8A	0.009860782
IL31RA	0.009859143
ELTD1	0.009859093
SLC15A4	0.009856375
NUAK2	0.00985494
GPR156	0.009852007
SIL1	0.009838403
ZNF645	0.009835942
IL12RB2	0.009831721
NLRP5	0.009829249
COX18	0.009828884
C15orf38	0.009826589
PVALB	0.009822665
TIMM10B	0.009815797
TXNL4B	0.009811794
RIC3	0.009809497
MTRF1L	0.009805587
COA1	0.009803428
AKR1B1	0.009799439
LDHB	0.009798143
HAGH	0.0097962
TMEM192	0.009791919
TNP2	0.009789944
ACO1	0.009787677
RFC5	0.00978687
ZNF71	0.009782448
GSTCD	0.009780756
SRFBP1	0.009776429
RIN3	0.009773015
CRIPT	0.009771297
SLC23A3	0.009764827
CLIC5	0.009763226
CERK	0.009759613
AKR1A1	0.009754847
MICU3	0.009753358
SIGLEC10	0.00975104
AK9	0.009746684
SLC22A6	0.009745181
DIRC2	0.009744043
HIST4H4	0.009739812
AGL	0.009736474
TSPAN33	0.009735702
SCGB2A2	0.009733825
BRCC3	0.009732896
XPC	0.009731343
LGR5	0.009731214
NECAP2	0.009726548
ZXDC	0.009725214
GIPC3	0.00972124
PEAR1	0.009721147
PDSS1	0.009717136
FFAR4	0.009715906
CCM2L	0.009715262
A4GALT	0.009713007
NCR1	0.009711085
YBEY	0.009709598
TSLP	0.009708472
CRB1	0.00970389
PIWIL4	0.00970315
TRAF5	0.009701418
IL24	0.00970047
GTF2A2	0.009697658
SAA4	0.009696356
ARHGEF25	0.009693397
ERCC3	0.009692832
TDP2	0.009686453
KNG1	0.009683319
USP53	0.009681629
ARMC6	0.009676293
ARMC2	0.009675981
SMIM21	0.009675197
MEA1	0.009671875
SCGB2A1	0.009671426
GINS4	0.009670084
STK36	0.009668408
SYTL1	0.009666887
TFPT	0.00966596
ERCC5	0.009665516
FAM209B	0.009665343
WSCD1	0.009662932
VAMP7	0.009656074
HEMK1	0.009652299
TIGD2	0.009648094
MBD4	0.009647951
AGXT	0.009646135
TIMMDC1	0.009644084
MASP1	0.009643604
PHPT1	0.00964276
GPRC5C	0.009641152
GPI	0.009640595
NDRG1	0.009638374
ZNF506	0.009637495
DHX34	0.009627282
RNASE13	0.009626687
TBC1D5	0.009621126
HOXA6	0.00961382
MMD2	0.009607095
C1orf27	0.009606546
HIVEP3	0.00960491
SUSD1	0.009601463
FGFR1OP2	0.009598246
HABP4	0.009597218
MRPL4	0.009596968
COG5	0.009593343
CDKN2AIPNL	0.009590061
C12orf29	0.009589965
QPCTL	0.009589885
GFRAL	0.009589037
TMEM139	0.009583587
ARHGEF10	0.00958242
CEL	0.009579665
SLC12A7	0.009579503
ZC2HC1C	0.009579151
ARL13B	0.009576884
PCDHGC5	0.009567825
ABCC8	0.009566748
BEST4	0.009564245
GPR3	0.009562365
ZNF212	0.00955957
TUBD1	0.009555499
PYGL	0.009551625
KLHDC7B	0.009548333
ZNF354B	0.009547218
KCTD14	0.009542676
GLB1L	0.009540653
HPSE2	0.009540446
SAMM50	0.009538925
ZNF699	0.009529138
ISLR	0.009526498
PRAMEF1	0.009521985
BIRC7	0.009521104
NUP43	0.009509524
STX8	0.009503011
MPDU1	0.009501893
SGSH	0.009501171
LRRC48	0.009498836
NANS	0.009493518
C16orf93	0.009489475
HEXIM2	0.009484385
HYPK	0.00948206
OR52E2	0.009481534
POLR3A	0.009480394
TM6SF1	0.00947917
KCNE1	0.009477196
THEM4	0.009474407
WDR89	0.009471064
RAB27A	0.009467795
NAGS	0.009465463
CBS	0.009461857
SLC9A5	0.009455837
DOC2A	0.009453822
PRKRA	0.009448967
NOS2	0.009448182
SNX15	0.009446253
TMEM95	0.009440106
RASA2	0.009439985
RGR	0.009432145
CABP5	0.009430474
CWC25	0.009427312
RAD51L3-RFFL	0.009423746
TBCE	0.009420198
RNF219	0.009417597
SLC9A9	0.009417384
TMCO6	0.009416579
PRKAA2	0.009412914
CDC42BPG	0.009412375
CLEC4G	0.00941107
RNF215	0.009403373
ATP13A4	0.009400464
LSG1	0.009399412
ATP6V0A4	0.009396817
EPM2A	0.009393491
HOXA4	0.009392724
NOC3L	0.009388656
GPR55	0.009385022
EIF2AK4	0.009384723
LRRK2	0.009384299
SGOL1	0.009383715
PRDM4	0.009381174
FOCAD	0.009379515
ACOT6	0.009378431
PDCD5	0.009378373
NHLRC3	0.00937835
TFEC	0.009376454
C5AR1	0.009370334
SLC26A7	0.009365345
SLC39A13	0.009364556
DNAJA4	0.009363847
HCAR2	0.009363784
TFF2	0.009360885
NUGGC	0.009359871
CNPY2	0.009357103
SNX14	0.009352493
FAP	0.009351358
C3orf36	0.009349829
PCDHGA3	0.009348809
KRT9	0.009348752
ALMS1	0.009347919
SPOCD1	0.009347851
ITGA2	0.009347665
TCTN3	0.009347153
ARHGEF19	0.009346452
ZNF142	0.009344071
IL1R2	0.009338068
TMEM8C	0.009331996
DAW1	0.009329951
NDUFA6	0.00932811
ZNF804B	0.009326117
RSPH4A	0.009324644
MARCH8	0.009323475
LAMA2	0.009319421
VSIG2	0.009313722
GSDMD	0.009308356
ZNF177	0.009305326
NUDT17	0.009296852
TMPPE	0.00929361
SPRED2	0.009291456
PLA2G6	0.009290289
C9orf64	0.009280545
CAMK1	0.009278855
EDA2R	0.009278665
MRPL1	0.009271264
MEFV	0.009271132
MCF2L2	0.009263745
GPBP1L1	0.009261468
FAM117B	0.009258716
TMEM176A	0.009257914
NAT16	0.009254751
ARRDC4	0.009253519
NUMBL	0.009253114
SLC17A2	0.009248166
SLC26A6	0.009247283
ADAMTS4	0.00924682
TRMT13	0.009245302
GPX4	0.00924071
ETHE1	0.009237421
MTMR7	0.009233034
OR1J2	0.009229194
SAR1B	0.00922865
AK2	0.009227547
NOSTRIN	0.009223224
DDX52	0.00922322
TAPBP	0.00922149
ETFA	0.009218034
MMEL1	0.009214277
IGSF8	0.009213634
IDH3B	0.009212124
ERVFRD-1	0.009210863
TEX101	0.009209537
PALM	0.009206557
TNK2	0.00920348
UHRF1BP1	0.00919548
GPX3	0.009191468
NDUFB8	0.009189425
KIAA0408	0.009186941
LRRC8E	0.009185092
AL445989.1	0.00918401
SLC6A12	0.009183913
SLCO1C1	0.00918295
P2RY14	0.009181782
RMND1	0.009175927
YY1AP1	0.009173208
OGFOD1	0.00917231
HEATR2	0.009171844
C12orf50	0.009168286
CRNN	0.009166666
OR6C1	0.00916642
ANKRA2	0.009163781
C19orf70	0.009160584
MIXL1	0.00915742
ITGB3	0.009153516
RAB2B	0.009150908
C10orf35	0.009149955
BIRC2	0.009148625
MRPL47	0.009141598
IFT57	0.009139517
STON1	0.009138438
NBAS	0.009133098
LRRC58	0.009132155
MED22	0.009130214
TRPV5	0.009129868
CAPN2	0.009129485
GPATCH1	0.009124509
KRTAP5-9	0.009122883
DHX32	0.009122426
TRPM3	0.009119595
IL16	0.009118441
HOXB13	0.009115089
OR4K17	0.009109219
FAM45A	0.00910856
MED24	0.009106923
ZGPAT	0.009105837
PRR11	0.00910451
ACAD8	0.009103175
MRPL3	0.009099576
ZSCAN4	0.009097263
GCNT4	0.009089519
C12orf4	0.009089177
GPRC5A	0.009088783
C7orf55	0.009088285
POC1B	0.009087893
BANK1	0.009087135
OR7G2	0.009086355
FEN1	0.009083539
ADAMTS8	0.00908166
KLK3	0.00908075
GYLTL1B	0.009076617
TNS4	0.009072722
ZNF408	0.009072471
RAMP1	0.009071166
EMILIN1	0.009065446
USP44	0.00906258
PRSS21	0.009061811
ZHX1-C8ORF76	0.00905983
PAAF1	0.00905732
PARVG	0.009056313
FOXR2	0.009054394
WBSCR27	0.00905218
ZNF273	0.009049884
GFI1B	0.0090432
PRELP	0.009042422
ATP5H	0.009041298
CTRL	0.009040636
COL26A1	0.009039563
MREG	0.009038632
FOXR1	0.00903455
GPR161	0.009034219
SRXN1	0.009030175
ETV4	0.009026748
TMPRSS6	0.009025196
HTRA3	0.009025162
SLC4A1AP	0.009025074
DDRGK1	0.009021769
NVL	0.009021512
HAMP	0.009019287
CYSLTR2	0.009019173
SAAL1	0.009019062
RHCG	0.009014808
ZNF485	0.009014663
SPO11	0.009008595
CLEC3B	0.009006256
ABHD4	0.009005758
P4HA3	0.009003436
B9D1	0.00900245
HOOK2	0.009000489
ZNF614	0.008999493
ZNF23	0.008996528
NUP133	0.008996408
SHBG	0.008994003
SDS	0.008993907
ZADH2	0.008990691
TRIM29	0.008988642
ACAT2	0.008988291
SCAMP4	0.008987205
GPD1	0.008984676
FASTKD5	0.008983301
SNAP47	0.008983095
ZDHHC18	0.008983026
SBSPON	0.008978787
ABCD4	0.008977672
MTO1	0.008974842
ARHGAP15	0.008974774
CD3EAP	0.008974263
ASZ1	0.008972424
HSPA1L	0.008968574
PCDHGB2	0.008966485
EMC1	0.008965673
SKA2	0.008965036
SLC22A7	0.00896225
ACTR8	0.008961664
CPAMD8	0.00895967
GPIHBP1	0.008958115
CXorf36	0.008957584
COL9A1	0.008956951
OR5D14	0.008952963
RDH16	0.008952178
ORM1	0.00895147
HLA-DQA1	0.008949356
KIAA1191	0.008948411
KCTD4	0.008943146
ZFP14	0.008942563
FANCC	0.008939895
UROS	0.008938713
ANKRD16	0.008935371
KIAA1324	0.008933776
FBXO44	0.008928962
KIAA0319	0.008927762
DIXDC1	0.008927424
LYAR	0.008918844
SLC52A3	0.008916998
CD68	0.008911374
ZNF551	0.008906894
DNAL1	0.008903712
UBE2D4	0.008902271
RAD9B	0.008902046
TBCD	0.008900857
HPX	0.008900048
GUCY2C	0.008899039
BORA	0.008889813
ARFRP1	0.008888543
SAR1A	0.008884947
CLGN	0.008884329
ARHGAP10	0.008884254
WISP1	0.008882797
TSSK2	0.00888002
TAX1BP3	0.00887648
GALNT15	0.008876237
TATDN1	0.008874712
RPS19BP1	0.008873632
CABLES2	0.008871724
GAL3ST1	0.008870041
PRSS38	0.008868868
TTC5	0.008868164
AATF	0.008867597
ARSH	0.008861483
RP1-127H14.3	0.008854743
DAP3	0.008854567
SLC6A5	0.008847882
LIPH	0.008846025
MRPL15	0.00884592
KRT13	0.008845132
RPE	0.008840109
FAM107B	0.008838735
COL17A1	0.008838599
TXNDC16	0.008838478
ZNF627	0.008835069
C17orf47	0.008834981
LTB4R2	0.008832843
NIF3L1	0.008831411
LCA5	0.008830144
ABHD11	0.008828617
SPICE1	0.008828605
ZNF136	0.008822134
OR4D11	0.008819451
NUDT2	0.008809804
CCDC134	0.008807588
FKBP14	0.008807468
TMEM186	0.008806494
PMS2	0.008803681
MBOAT1	0.008801046
SEC14L5	0.008795961
B3GALNT2	0.008794982
C15orf40	0.008794604
AP3S2	0.008792924
RSPH3	0.008792608
USP13	0.008788216
CYP11B1	0.008781466
NEURL2	0.008777538
CWF19L2	0.008773024
GABRE	0.00876712
SPG21	0.008762611
IGFBP6	0.008762393
ATP5J2-PTCD1	0.008758305
UGT2B17	0.008751726
DGCR14	0.008750064
ISOC1	0.008749404
ABCA5	0.008746697
SERPINB2	0.008746005
ADCK4	0.008740615
ZNF420	0.008740365
TRIP4	0.008739282
INO80C	0.008738413
STYK1	0.0087366
MARCH4	0.008735349
DDX43	0.008735293
PCDHGB6	0.00873507
GDF15	0.00873498
SEPN1	0.00873337
IFT88	0.008732911
KRT34	0.008731918
TMPRSS11F	0.008728546
GLDC	0.008725997
PLOD2	0.008718834
DBR1	0.008718403
CALML6	0.008718174
POLK	0.008717862
MMP13	0.008717578
KIAA0196	0.00871731
KRTAP9-1	0.008715847
OR6K2	0.00871233
CASP7	0.008708782
APOA2	0.008704342
TERF2IP	0.008703211
BCL2L2	0.00870259
SDCCAG8	0.008699744
NUDT14	0.008698672
CHMP4C	0.008696829
ANKRD29	0.008695989
PKDCC	0.008694125
THAP9	0.008690795
NAA11	0.008689643
OR7G1	0.008688806
GPX8	0.008688712
COMMD5	0.008688164
SLC2A10	0.008688056
CAPNS2	0.008685247
SMYD4	0.008685207
HSD3B2	0.008682039
IMPG1	0.008680366
KCTD18	0.008675968
CETN3	0.008674597
KIAA0586	0.008671119
NSMCE2	0.008665146
PROCA1	0.008663251
PTCD1	0.008662688
NSMAF	0.00866162
FUT5	0.008661537
MANEA	0.008659653
PDCD2	0.008657397
NADSYN1	0.008655808
PLCB2	0.008651832
OR52D1	0.008646779
MRPL50	0.008643853
TBC1D32	0.008642505
PCDHGA5	0.008641279
C15orf53	0.008640067
BEST1	0.008640041
BAMBI	0.008639494
PNKP	0.008632758
STK10	0.008630842
HES3	0.008630301
TMC8	0.008628651
GMPPB	0.008627396
C6orf211	0.008627243
EDAR	0.008626156
GLP2R	0.008624801
C6orf15	0.008620718
ADH4	0.008620396
SDR39U1	0.008617363
PTCD2	0.008615744
MATN2	0.008615279
HTR3E	0.008613746
C2orf16	0.008613665
MFAP3	0.008613507
WDR17	0.00861236
LIMA1	0.008607223
GJB6	0.008605882
MOCS1	0.008602755
ISG15	0.008602742
OTOA	0.008602048
HGD	0.008601666
TSEN54	0.008599807
DDX56	0.008597303
GMPR	0.008596589
SEPT1	0.008591802
LRIG2	0.008584719
MIER2	0.008583376
TMEM258	0.008582184
SPARCL1	0.008577837
CSPP1	0.008568619
MRE11A	0.008565906
CCDC41	0.008565883
GYG2	0.008565554
KRT20	0.008563348
ZNF692	0.008562171
ARFGAP3	0.008561621
GPR18	0.008556828
C1QTNF7	0.008554482
ILVBL	0.008553125
NUDT6	0.008552296
SLCO6A1	0.008549673
LYZL4	0.008545745
KLRF1	0.008545306
HMGN5	0.008545233
C11orf53	0.008543929
REN	0.008540615
TRIM6-TRIM34	0.008537284
ELOVL2	0.008537055
CDON	0.008534419
NGRN	0.008533942
KIAA1161	0.008533667
IL18R1	0.008532522
SPRR2F	0.008531853
TNS1	0.00853065
PKD2L2	0.008529207
LRP11	0.008528368
BCAT1	0.008526172
AURKB	0.008523393
DLAT	0.008523233
NPHP1	0.008521703
ANKMY2	0.008520204
NUP210	0.008517899
RASD1	0.008515186
UBBP4	0.008511904
PROSER2	0.008510958
POR	0.008510006
NDUFV1	0.008507221
TRAPPC12	0.008505381
OR1D2	0.008496779
INSRR	0.008496197
MCM8	0.008493874
PI3	0.008492122
FEZ2	0.00849101
MED31	0.008487595
RAB15	0.008485112
ACOX2	0.008482614
ILDR1	0.008480294
ZFAND6	0.008479128
CEP128	0.008475814
EDEM1	0.008471577
EDEM2	0.008471101
KCNK18	0.008470362
RASAL1	0.008470055
OR13C9	0.008464202
NME9	0.008463821
ACRBP	0.008461948
ZKSCAN3	0.00845678
PPIC	0.008456458
SLCO4A1	0.008456424
GBAS	0.008456116
EMC2	0.00845444
PTCH2	0.008452545
MMP17	0.008449247
GDF3	0.008441775
CCDC65	0.008430722
KCNK10	0.008429583
NPHP3	0.008427349
ABRA	0.008414981
CATSPERB	0.008412681
CLN8	0.00841245
AKAP7	0.00841155
CTNNAL1	0.008409163
GABRR1	0.00840801
WDR59	0.008405706
TMCO5A	0.008405563
STXBP2	0.008404897
C3orf27	0.008404563
RP1-241P17.4	0.008404042
ZUFSP	0.008403612
KIAA0895	0.008403287
ZDHHC19	0.008401274
EPS8L1	0.008400602
FKBP10	0.008398656
TM4SF1	0.008396286
MFI2	0.00839534
EXPH5	0.008393758
TMEM126B	0.008393155
TMEM97	0.008392944
TAF1A	0.008391695
PPCDC	0.008388489
RBM34	0.008386628
KRTCAP2	0.008380041
DDX25	0.008379118
OPALIN	0.008377779
NOD1	0.008376236
DCLRE1B	0.008374497
ACSF2	0.008374184
ACADM	0.008370366
PPIH	0.008368616
PPP2R3C	0.008362709
SUCLG2	0.008361683
KIF20B	0.008359846
CEP250	0.008359123
SPACA3	0.008358092
TONSL	0.008356659
DIAPH3	0.0083558
RNF40	0.008355581
MAGIX	0.008353306
OMA1	0.008352932
GABARAPL2	0.008352904
SLC47A1	0.008352847
COL24A1	0.008351815
SLC7A10	0.008351646
RNASE7	0.008350536
KANK3	0.008348408
MOCS2	0.008343389
RAD51D	0.008342913
RFPL3	0.008339074
ENOPH1	0.008338379
MMP26	0.008335187
ASRGL1	0.008334938
FUT1	0.008333705
TTC24	0.008333479
EPHA8	0.008332165
RAPGEF3	0.00833005
ATP5SL	0.008325886
DCAF17	0.008323229
CALML3	0.008321325
LACTB2	0.008320831
NOM1	0.008317433
C17orf98	0.008315103
TMEM207	0.008312809
WDR88	0.008311305
ABHD14A	0.008311056
BCDIN3D	0.008310208
PYCR2	0.008304794
HADH	0.008304488
KNOP1	0.008303551
MFSD12	0.0083001
PSMG2	0.008296455
GAS2L3	0.008289837
ANKRD37	0.008288996
EPOR	0.008288367
LRRC23	0.008287591
CAMK2B	0.008286155
CD200R1L	0.008284889
LCE1C	0.008284105
POLR3D	0.008282424
TMEM133	0.008274076
RNF39	0.00827342
EPGN	0.008269976
DPEP1	0.008269215
RAMP3	0.008268681
IDO1	0.00826742
KLRC4	0.008258618
NR1I2	0.008257363
C4orf51	0.008255659
C17orf58	0.008255221
COQ7	0.008254912
LRRC34	0.008252853
PGLS	0.008250052
ME2	0.008248774
CYP2A13	0.008247528
TJAP1	0.00824624
HOXD12	0.008239353
MT3	0.008232273
PDIA5	0.008231984
FAM53A	0.00822984
NUDCD2	0.008229754
FAM26E	0.00822767
PPA2	0.008226912
L3MBTL4	0.008224846
TICAM2	0.008224002
KLK7	0.008222594
ERCC6-PGBD3	0.008222142
HAO1	0.008219658
TXNL4A	0.00821647
NRSN2	0.008216265
NADK	0.008208278
ATP2A1	0.0082074
AIF1L	0.008206397
TMED7-TICAM2	0.00820343
RSRC1	0.008202493
LRRC17	0.008199998
GEN1	0.00819892
DHX35	0.008198638
ZMYND10	0.008197205
ITGAM	0.008191438
IAH1	0.008189897
GPR78	0.008189542
PINK1	0.008189378
GALC	0.0081873
GALE	0.00818637
GPATCH4	0.008184004
KLHL26	0.008183692
CHST10	0.008180143
